"","dt","AverageTemperature","AverageTemperatureUncertainty","Country","year","Category","Temp_F"
"245112","1/1/14",17.441,0.709,"India",NA,"Cold",63.3938
"245113","2/1/14",19.372,0.234,"India",NA,"Cold",66.8696
"245114","3/1/14",23.091,0.255,"India",NA,"Normal",73.5638
"245115","4/1/14",26.634,0.539,"India",NA,"Normal",79.9412
"245116","5/1/14",29.852,0.462,"India",NA,"Hot",85.7336
"245117","6/1/14",28.936,0.261,"India",NA,"Hot",84.0848
"245118","7/1/14",26.629,0.23,"India",NA,"Normal",79.9322
"245119","8/1/14",26.016,0.374,"India",NA,"Normal",78.8288
"245120","9/1/14",25.994,0.383,"India",NA,"Normal",78.7892
"245121","10/1/14",23.83,0.295,"India",NA,"Normal",74.894
"245122","11/1/14",21.017,0.396,"India",NA,"Normal",69.8306
"245123","12/1/14",17.094,0.447,"India",NA,"Cold",62.7692
"245124","1/1/15",17.044,0.341,"India",NA,"Cold",62.6792
"245125","2/1/15",18.73,0.347,"India",NA,"Cold",65.714
"245126","3/1/15",23.344,0.359,"India",NA,"Normal",74.0192
"245127","4/1/15",27.327,0.324,"India",NA,"Normal",81.1886
"245128","5/1/15",30.59,0.326,"India",NA,"Hot",87.062
"245129","6/1/15",29.826,0.371,"India",NA,"Hot",85.6868
"245130","7/1/15",27.691,0.382,"India",NA,"Normal",81.8438
"245131","8/1/15",26.665,0.239,"India",NA,"Normal",79.997
"245132","9/1/15",26.513,0.276,"India",NA,"Normal",79.7234
"245133","10/1/15",25.264,0.292,"India",NA,"Normal",77.4752
"245134","11/1/15",21.429,0.455,"India",NA,"Normal",70.5722
"245135","12/1/15",17.058,0.388,"India",NA,"Cold",62.7044
"245136","1/1/16",17.013,0.557,"India",NA,"Cold",62.6234
"245137","2/1/16",18.953,0.512,"India",NA,"Cold",66.1154
"245138","3/1/16",24.942,0.54,"India",NA,"Normal",76.8956
"245139","4/1/16",28.04,0.299,"India",NA,"Hot",82.472
"245140","5/1/16",30.005,0.34,"India",NA,"Hot",86.009
"245141","6/1/16",27.827,0.239,"India",NA,"Normal",82.0886
"245142","7/1/16",26.899,0.262,"India",NA,"Normal",80.4182
"245143","8/1/16",26.024,0.291,"India",NA,"Normal",78.8432
"245144","9/1/16",25.878,0.281,"India",NA,"Normal",78.5804
"245145","10/1/16",24.091,0.25,"India",NA,"Normal",75.3638
"245146","11/1/16",19.943,0.385,"India",NA,"Cold",67.8974
"245147","12/1/16",16.291,0.533,"India",NA,"Cold",61.3238
"245148","1/1/17",16.729,0.537,"India",NA,"Cold",62.1122
"245149","2/1/17",19.043,0.377,"India",NA,"Cold",66.2774
"245150","3/1/17",22.795,0.44,"India",NA,"Normal",73.031
"245151","4/1/17",25.902,0.31,"India",NA,"Normal",78.6236
"245152","5/1/17",27.232,0.287,"India",NA,"Normal",81.0176
"245153","6/1/17",27.789,0.222,"India",NA,"Normal",82.0202
"245154","7/1/17",26.52,0.495,"India",NA,"Normal",79.736
"245155","8/1/17",26.008,0.202,"India",NA,"Normal",78.8144
"245156","9/1/17",25.273,0.34,"India",NA,"Normal",77.4914
"245157","10/1/17",23.534,0.204,"India",NA,"Normal",74.3612
"245158","11/1/17",19.416,0.568,"India",NA,"Cold",66.9488
"245159","12/1/17",16.732,0.446,"India",NA,"Cold",62.1176
"245160","1/1/18",15.769,0.426,"India",NA,"Cold",60.3842
"245161","2/1/18",19.212,0.487,"India",NA,"Cold",66.5816
"245162","3/1/18",23.433,0.333,"India",NA,"Normal",74.1794
"245163","4/1/18",26.317,0.215,"India",NA,"Normal",79.3706
"245164","5/1/18",29.728,0.4,"India",NA,"Hot",85.5104
"245165","6/1/18",27.84,0.357,"India",NA,"Normal",82.112
"245166","7/1/18",27.898,0.215,"India",NA,"Normal",82.2164
"245167","8/1/18",26.458,0.246,"India",NA,"Normal",79.6244
"245168","9/1/18",26.283,0.23,"India",NA,"Normal",79.3094
"245169","10/1/18",24.618,0.189,"India",NA,"Normal",76.3124
"245170","11/1/18",20.936,0.402,"India",NA,"Normal",69.6848
"245171","12/1/18",16.769,0.259,"India",NA,"Cold",62.1842
"245172","1/1/19",17.379,0.531,"India",NA,"Cold",63.2822
"245173","2/1/19",19.006,0.4,"India",NA,"Cold",66.2108
"245174","3/1/19",23.94,0.316,"India",NA,"Normal",75.092
"245175","4/1/19",27.028,0.472,"India",NA,"Normal",80.6504
"245176","5/1/19",29.547,0.242,"India",NA,"Hot",85.1846
"245177","6/1/19",28.926,0.357,"India",NA,"Hot",84.0668
"245178","7/1/19",26.703,0.244,"India",NA,"Normal",80.0654
"245179","8/1/19",26.134,0.293,"India",NA,"Normal",79.0412
"245180","9/1/19",25.755,0.19,"India",NA,"Normal",78.359
"245181","10/1/19",23.997,0.267,"India",NA,"Normal",75.1946
"245182","11/1/19",20.701,0.299,"India",NA,"Normal",69.2618
"245183","12/1/19",16.786,0.402,"India",NA,"Cold",62.2148
"245184","1/1/20",17.183,0.466,"India",NA,"Cold",62.9294
"245185","2/1/20",19.001,0.345,"India",NA,"Cold",66.2018
"245186","3/1/20",23.686,0.233,"India",NA,"Normal",74.6348
"245187","4/1/20",27.039,0.522,"India",NA,"Normal",80.6702
"245188","5/1/20",28.449,0.223,"India",NA,"Hot",83.2082
"245189","6/1/20",28.911,0.3,"India",NA,"Hot",84.0398
"245190","7/1/20",26.793,0.237,"India",NA,"Normal",80.2274
"245191","8/1/20",26.216,0.276,"India",NA,"Normal",79.1888
"245192","9/1/20",26.582,0.153,"India",NA,"Normal",79.8476
"245193","10/1/20",25.084,0.321,"India",NA,"Normal",77.1512
"245194","11/1/20",21.209,0.434,"India",NA,"Normal",70.1762
"245195","12/1/20",17.312,0.473,"India",NA,"Cold",63.1616
"245196","1/1/21",17.406,0.383,"India",NA,"Cold",63.3308
"245197","2/1/21",19.287,0.276,"India",NA,"Cold",66.7166
"245198","3/1/21",25.23,0.212,"India",NA,"Normal",77.414
"245199","4/1/21",28.546,0.355,"India",NA,"Hot",83.3828
"245200","5/1/21",31.329,0.214,"India",NA,"Hot",88.3922
"245201","6/1/21",29.071,0.274,"India",NA,"Hot",84.3278
"245202","7/1/21",27.418,0.404,"India",NA,"Normal",81.3524
"245203","8/1/21",25.988,0.242,"India",NA,"Normal",78.7784
"245204","9/1/21",25.581,0.192,"India",NA,"Normal",78.0458
"245205","10/1/21",23.597,0.241,"India",NA,"Normal",74.4746
"245206","11/1/21",19.844,0.222,"India",NA,"Cold",67.7192
"245207","12/1/21",17.694,0.45,"India",NA,"Cold",63.8492
"245208","1/1/22",16.714,0.422,"India",NA,"Cold",62.0852
"245209","2/1/22",19.936,0.335,"India",NA,"Cold",67.8848
"245210","3/1/22",24.374,0.32,"India",NA,"Normal",75.8732
"245211","4/1/22",28.05,0.29,"India",NA,"Hot",82.49
"245212","5/1/22",30.235,0.324,"India",NA,"Hot",86.423
"245213","6/1/22",28.571,0.149,"India",NA,"Hot",83.4278
"245214","7/1/22",26.724,0.252,"India",NA,"Normal",80.1032
"245215","8/1/22",26.057,0.268,"India",NA,"Normal",78.9026
"245216","9/1/22",25.659,0.245,"India",NA,"Normal",78.1862
"245217","10/1/22",23.727,0.262,"India",NA,"Normal",74.7086
"245218","11/1/22",20.33,0.287,"India",NA,"Normal",68.594
"245219","12/1/22",16.476,0.323,"India",NA,"Cold",61.6568
"245220","1/1/23",16.819,0.344,"India",NA,"Cold",62.2742
"245221","2/1/23",18.654,0.269,"India",NA,"Cold",65.5772
"245222","3/1/23",23.688,0.234,"India",NA,"Normal",74.6384
"245223","4/1/23",27.823,0.206,"India",NA,"Normal",82.0814
"245224","5/1/23",29.656,0.252,"India",NA,"Hot",85.3808
"245225","6/1/23",30.522,0.229,"India",NA,"Hot",86.9396
"245226","7/1/23",26.731,0.209,"India",NA,"Normal",80.1158
"245227","8/1/23",25.892,0.173,"India",NA,"Normal",78.6056
"245228","9/1/23",25.886,0.212,"India",NA,"Normal",78.5948
"245229","10/1/23",23.607,0.212,"India",NA,"Normal",74.4926
"245230","11/1/23",20.255,0.33,"India",NA,"Normal",68.459
"245231","12/1/23",17.378,0.601,"India",NA,"Cold",63.2804
"245232","1/1/24",16.724,0.325,"India",NA,"Cold",62.1032
"245233","2/1/24",19.565,0.297,"India",NA,"Cold",67.217
"245234","3/1/24",24.943,0.359,"India",NA,"Normal",76.8974
"245235","4/1/24",28.324,0.36,"India",NA,"Hot",82.9832
"245236","5/1/24",29.211,0.307,"India",NA,"Hot",84.5798
"245237","6/1/24",30.129,0.237,"India",NA,"Hot",86.2322
"245238","7/1/24",27.041,0.231,"India",NA,"Normal",80.6738
"245239","8/1/24",26.29,0.269,"India",NA,"Normal",79.322
"245240","9/1/24",25.406,0.222,"India",NA,"Normal",77.7308
"245241","10/1/24",23.917,0.234,"India",NA,"Normal",75.0506
"245242","11/1/24",19.87,0.218,"India",NA,"Cold",67.766
"245243","12/1/24",17.132,0.201,"India",NA,"Cold",62.8376
"245244","1/1/25",15.629,0.545,"India",NA,"Cold",60.1322
"245245","2/1/25",18.131,0.449,"India",NA,"Cold",64.6358
"245246","3/1/25",23.903,0.416,"India",NA,"Normal",75.0254
"245247","4/1/25",28.372,0.272,"India",NA,"Hot",83.0696
"245248","5/1/25",29.13,0.302,"India",NA,"Hot",84.434
"245249","6/1/25",28.113,0.332,"India",NA,"Hot",82.6034
"245250","7/1/25",26.223,0.233,"India",NA,"Normal",79.2014
"245251","8/1/25",26.282,0.239,"India",NA,"Normal",79.3076
"245252","9/1/25",26.33,0.178,"India",NA,"Normal",79.394
"245253","10/1/25",24.584,0.244,"India",NA,"Normal",76.2512
"245254","11/1/25",20.413,0.527,"India",NA,"Normal",68.7434
"245255","12/1/25",16.841,0.397,"India",NA,"Cold",62.3138
"245256","1/1/26",17.236,0.328,"India",NA,"Cold",63.0248
"245257","2/1/26",20.375,0.307,"India",NA,"Normal",68.675
"245258","3/1/26",23.152,0.309,"India",NA,"Normal",73.6736
"245259","4/1/26",25.739,0.253,"India",NA,"Normal",78.3302
"245260","5/1/26",29.002,0.399,"India",NA,"Hot",84.2036
"245261","6/1/26",30.733,0.221,"India",NA,"Hot",87.3194
"245262","7/1/26",27.488,0.317,"India",NA,"Normal",81.4784
"245263","8/1/26",26.283,0.306,"India",NA,"Normal",79.3094
"245264","9/1/26",25.774,0.151,"India",NA,"Normal",78.3932
"245265","10/1/26",24.051,0.377,"India",NA,"Normal",75.2918
"245266","11/1/26",19.354,0.324,"India",NA,"Cold",66.8372
"245267","12/1/26",16.981,0.303,"India",NA,"Cold",62.5658
"245268","1/1/27",16.709,0.332,"India",NA,"Cold",62.0762
"245269","2/1/27",18.748,0.269,"India",NA,"Cold",65.7464
"245270","3/1/27",22.994,0.28,"India",NA,"Normal",73.3892
"245271","4/1/27",27.446,0.161,"India",NA,"Normal",81.4028
"245272","5/1/27",29.554,0.223,"India",NA,"Hot",85.1972
"245273","6/1/27",29.232,0.201,"India",NA,"Hot",84.6176
"245274","7/1/27",26.751,0.213,"India",NA,"Normal",80.1518
"245275","8/1/27",26.021,0.272,"India",NA,"Normal",78.8378
"245276","9/1/27",26.04,0.236,"India",NA,"Normal",78.872
"245277","10/1/27",24.349,0.124,"India",NA,"Normal",75.8282
"245278","11/1/27",19.79,0.422,"India",NA,"Cold",67.622
"245279","12/1/27",17.651,0.247,"India",NA,"Cold",63.7718
"245280","1/1/28",17.08,0.336,"India",NA,"Cold",62.744
"245281","2/1/28",19.567,0.292,"India",NA,"Cold",67.2206
"245282","3/1/28",23.99,0.233,"India",NA,"Normal",75.182
"245283","4/1/28",27.495,0.178,"India",NA,"Normal",81.491
"245284","5/1/28",30.574,0.3,"India",NA,"Hot",87.0332
"245285","6/1/28",28.795,0.231,"India",NA,"Hot",83.831
"245286","7/1/28",26.84,0.161,"India",NA,"Normal",80.312
"245287","8/1/28",26.582,0.311,"India",NA,"Normal",79.8476
"245288","9/1/28",26.261,0.148,"India",NA,"Normal",79.2698
"245289","10/1/28",24.568,0.221,"India",NA,"Normal",76.2224
"245290","11/1/28",20.817,0.307,"India",NA,"Normal",69.4706
"245291","12/1/28",17.099,0.468,"India",NA,"Cold",62.7782
"245292","1/1/29",16.866,0.405,"India",NA,"Cold",62.3588
"245293","2/1/29",18.597,0.243,"India",NA,"Cold",65.4746
"245294","3/1/29",24.69,0.247,"India",NA,"Normal",76.442
"245295","4/1/29",27.63,0.212,"India",NA,"Normal",81.734
"245296","5/1/29",30.574,0.276,"India",NA,"Hot",87.0332
"245297","6/1/29",28.918,0.125,"India",NA,"Hot",84.0524
"245298","7/1/29",26.718,0.175,"India",NA,"Normal",80.0924
"245299","8/1/29",25.954,0.269,"India",NA,"Normal",78.7172
"245300","9/1/29",26.319,0.314,"India",NA,"Normal",79.3742
"245301","10/1/29",23.971,0.236,"India",NA,"Normal",75.1478
"245302","11/1/29",20.717,0.363,"India",NA,"Normal",69.2906
"245303","12/1/29",16.703,0.346,"India",NA,"Cold",62.0654
"245304","1/1/30",16.528,0.255,"India",NA,"Cold",61.7504
"245305","2/1/30",18.831,0.208,"India",NA,"Cold",65.8958
"245306","3/1/30",24.028,0.264,"India",NA,"Normal",75.2504
"245307","4/1/30",27.002,0.304,"India",NA,"Normal",80.6036
"245308","5/1/30",29.751,0.282,"India",NA,"Hot",85.5518
"245309","6/1/30",28.955,0.159,"India",NA,"Hot",84.119
"245310","7/1/30",26.566,0.204,"India",NA,"Normal",79.8188
"245311","8/1/30",26.156,0.102,"India",NA,"Normal",79.0808
"245312","9/1/30",26.296,0.218,"India",NA,"Normal",79.3328
"245313","10/1/30",24.567,0.238,"India",NA,"Normal",76.2206
"245314","11/1/30",20.005,0.293,"India",NA,"Normal",68.009
"245315","12/1/30",17.359,0.323,"India",NA,"Cold",63.2462
"245316","1/1/31",17.86,0.357,"India",NA,"Cold",64.148
"245317","2/1/31",19.062,0.427,"India",NA,"Cold",66.3116
"245318","3/1/31",23.518,0.306,"India",NA,"Normal",74.3324
"245319","4/1/31",28.563,0.268,"India",NA,"Hot",83.4134
"245320","5/1/31",30.211,0.281,"India",NA,"Hot",86.3798
"245321","6/1/31",30.172,0.143,"India",NA,"Hot",86.3096
"245322","7/1/31",27.031,0.162,"India",NA,"Normal",80.6558
"245323","8/1/31",26.678,0.229,"India",NA,"Normal",80.0204
"245324","9/1/31",25.998,0.157,"India",NA,"Normal",78.7964
"245325","10/1/31",24.123,0.168,"India",NA,"Normal",75.4214
"245326","11/1/31",20.334,0.246,"India",NA,"Normal",68.6012
"245327","12/1/31",17.442,0.24,"India",NA,"Cold",63.3956
"245328","1/1/32",17.783,0.45,"India",NA,"Cold",64.0094
"245329","2/1/32",18.585,0.337,"India",NA,"Cold",65.453
"245330","3/1/32",23.757,0.303,"India",NA,"Normal",74.7626
"245331","4/1/32",27.389,0.268,"India",NA,"Normal",81.3002
"245332","5/1/32",29.613,0.242,"India",NA,"Hot",85.3034
"245333","6/1/32",29.777,0.225,"India",NA,"Hot",85.5986
"245334","7/1/32",27.001,0.187,"India",NA,"Normal",80.6018
"245335","8/1/32",26.243,0.177,"India",NA,"Normal",79.2374
"245336","9/1/32",26.294,0.194,"India",NA,"Normal",79.3292
"245337","10/1/32",24.669,0.142,"India",NA,"Normal",76.4042
"245338","11/1/32",20.601,0.181,"India",NA,"Normal",69.0818
"245339","12/1/32",17.231,0.259,"India",NA,"Cold",63.0158
"245340","1/1/33",16.262,0.381,"India",NA,"Cold",61.2716
"245341","2/1/33",19.784,0.27,"India",NA,"Cold",67.6112
"245342","3/1/33",23.753,0.334,"India",NA,"Normal",74.7554
"245343","4/1/33",26.46,0.217,"India",NA,"Normal",79.628
"245344","5/1/33",28.127,0.243,"India",NA,"Hot",82.6286
"245345","6/1/33",28.36,0.19,"India",NA,"Hot",83.048
"245346","7/1/33",26.851,0.16,"India",NA,"Normal",80.3318
"245347","8/1/33",25.823,0.112,"India",NA,"Normal",78.4814
"245348","9/1/33",25.645,0.111,"India",NA,"Normal",78.161
"245349","10/1/33",23.937,0.086,"India",NA,"Normal",75.0866
"245350","11/1/33",20.428,0.23,"India",NA,"Normal",68.7704
"245351","12/1/33",17.294,0.357,"India",NA,"Cold",63.1292
"245352","1/1/34",15.991,0.388,"India",NA,"Cold",60.7838
"245353","2/1/34",19.725,0.35,"India",NA,"Cold",67.505
"245354","3/1/34",23.297,0.308,"India",NA,"Normal",73.9346
"245355","4/1/34",27.732,0.247,"India",NA,"Normal",81.9176
"245356","5/1/34",29.917,0.233,"India",NA,"Hot",85.8506
"245357","6/1/34",28.853,0.181,"India",NA,"Hot",83.9354
"245358","7/1/34",26.77,0.133,"India",NA,"Normal",80.186
"245359","8/1/34",26.026,0.183,"India",NA,"Normal",78.8468
"245360","9/1/34",26.073,0.161,"India",NA,"Normal",78.9314
"245361","10/1/34",23.767,0.198,"India",NA,"Normal",74.7806
"245362","11/1/34",19.761,0.18,"India",NA,"Cold",67.5698
"245363","12/1/34",17.297,0.239,"India",NA,"Cold",63.1346
"245364","1/1/35",15.888,0.238,"India",NA,"Cold",60.5984
"245365","2/1/35",19.379,0.306,"India",NA,"Cold",66.8822
"245366","3/1/35",23.618,0.256,"India",NA,"Normal",74.5124
"245367","4/1/35",25.859,0.203,"India",NA,"Normal",78.5462
"245368","5/1/35",30.518,0.191,"India",NA,"Hot",86.9324
"245369","6/1/35",29.711,0.205,"India",NA,"Hot",85.4798
"245370","7/1/35",26.714,0.247,"India",NA,"Normal",80.0852
"245371","8/1/35",25.858,0.12,"India",NA,"Normal",78.5444
"245372","9/1/35",25.639,0.131,"India",NA,"Normal",78.1502
"245373","10/1/35",24.042,0.12,"India",NA,"Normal",75.2756
"245374","11/1/35",20.556,0.245,"India",NA,"Normal",69.0008
"245375","12/1/35",17.36,0.321,"India",NA,"Cold",63.248
"245376","1/1/36",16.589,0.384,"India",NA,"Cold",61.8602
"245377","2/1/36",19.189,0.223,"India",NA,"Cold",66.5402
"245378","3/1/36",23.562,0.299,"India",NA,"Normal",74.4116
"245379","4/1/36",27.229,0.154,"India",NA,"Normal",81.0122
"245380","5/1/36",30.41,0.252,"India",NA,"Hot",86.738
"245381","6/1/36",27.68,0.247,"India",NA,"Normal",81.824
"245382","7/1/36",26.706,0.126,"India",NA,"Normal",80.0708
"245383","8/1/36",26.211,0.206,"India",NA,"Normal",79.1798
"245384","9/1/36",26.074,0.191,"India",NA,"Normal",78.9332
"245385","10/1/36",24.151,0.116,"India",NA,"Normal",75.4718
"245386","11/1/36",20.903,0.232,"India",NA,"Normal",69.6254
"245387","12/1/36",17.314,0.286,"India",NA,"Cold",63.1652
"245388","1/1/37",16.143,0.216,"India",NA,"Cold",61.0574
"245389","2/1/37",19.608,0.191,"India",NA,"Cold",67.2944
"245390","3/1/37",22.893,0.219,"India",NA,"Normal",73.2074
"245391","4/1/37",26.327,0.253,"India",NA,"Normal",79.3886
"245392","5/1/37",29.823,0.196,"India",NA,"Hot",85.6814
"245393","6/1/37",29.554,0.113,"India",NA,"Hot",85.1972
"245394","7/1/37",26.657,0.151,"India",NA,"Normal",79.9826
"245395","8/1/37",26.477,0.223,"India",NA,"Normal",79.6586
"245396","9/1/37",26.214,0.186,"India",NA,"Normal",79.1852
"245397","10/1/37",23.794,0.212,"India",NA,"Normal",74.8292
"245398","11/1/37",20.539,0.271,"India",NA,"Normal",68.9702
"245399","12/1/37",16.466,0.3,"India",NA,"Cold",61.6388
"245400","1/1/38",17.305,0.331,"India",NA,"Cold",63.149
"245401","2/1/38",18.346,0.272,"India",NA,"Cold",65.0228
"245402","3/1/38",24.786,0.253,"India",NA,"Normal",76.6148
"245403","4/1/38",28.108,0.308,"India",NA,"Hot",82.5944
"245404","5/1/38",30.312,0.293,"India",NA,"Hot",86.5616
"245405","6/1/38",27.459,0.231,"India",NA,"Normal",81.4262
"245406","7/1/38",26.655,0.186,"India",NA,"Normal",79.979
"245407","8/1/38",26.361,0.139,"India",NA,"Normal",79.4498
"245408","9/1/38",26.284,0.144,"India",NA,"Normal",79.3112
"245409","10/1/38",24.36,0.238,"India",NA,"Normal",75.848
"245410","11/1/38",19.572,0.274,"India",NA,"Cold",67.2296
"245411","12/1/38",17.155,0.27,"India",NA,"Cold",62.879
"245412","1/1/39",17.484,0.27,"India",NA,"Cold",63.4712
"245413","2/1/39",19.606,0.372,"India",NA,"Cold",67.2908
"245414","3/1/39",22.512,0.166,"India",NA,"Normal",72.5216
"245415","4/1/39",26.9,0.185,"India",NA,"Normal",80.42
"245416","5/1/39",30.429,0.166,"India",NA,"Hot",86.7722
"245417","6/1/39",28.862,0.179,"India",NA,"Hot",83.9516
"245418","7/1/39",26.785,0.15,"India",NA,"Normal",80.213
"245419","8/1/39",26.702,0.126,"India",NA,"Normal",80.0636
"245420","9/1/39",26.148,0.134,"India",NA,"Normal",79.0664
"245421","10/1/39",24.775,0.296,"India",NA,"Normal",76.595
"245422","11/1/39",20.425,0.12,"India",NA,"Normal",68.765
"245423","12/1/39",17.291,0.285,"India",NA,"Cold",63.1238
"245424","1/1/40",16.722,0.144,"India",NA,"Cold",62.0996
"245425","2/1/40",19.296,0.196,"India",NA,"Cold",66.7328
"245426","3/1/40",22.363,0.156,"India",NA,"Normal",72.2534
"245427","4/1/40",26.928,0.216,"India",NA,"Normal",80.4704
"245428","5/1/40",30.061,0.235,"India",NA,"Hot",86.1098
"245429","6/1/40",29.209,0.164,"India",NA,"Hot",84.5762
"245430","7/1/40",26.86,0.179,"India",NA,"Normal",80.348
"245431","8/1/40",26.046,0.161,"India",NA,"Normal",78.8828
"245432","9/1/40",26.077,0.255,"India",NA,"Normal",78.9386
"245433","10/1/40",24.615,0.224,"India",NA,"Normal",76.307
"245434","11/1/40",21.33,0.258,"India",NA,"Normal",70.394
"245435","12/1/40",17.32,0.303,"India",NA,"Cold",63.176
"245436","1/1/41",16.932,0.282,"India",NA,"Cold",62.4776
"245437","2/1/41",19.978,0.123,"India",NA,"Cold",67.9604
"245438","3/1/41",25.153,0.202,"India",NA,"Normal",77.2754
"245439","4/1/41",28.997,0.184,"India",NA,"Hot",84.1946
"245440","5/1/41",30.595,0.169,"India",NA,"Hot",87.071
"245441","6/1/41",29.106,0.192,"India",NA,"Hot",84.3908
"245442","7/1/41",27.493,0.322,"India",NA,"Normal",81.4874
"245443","8/1/41",26.872,0.145,"India",NA,"Normal",80.3696
"245444","9/1/41",26.452,0.27,"India",NA,"Normal",79.6136
"245445","10/1/41",25.358,0.189,"India",NA,"Normal",77.6444
"245446","11/1/41",20.846,0.205,"India",NA,"Normal",69.5228
"245447","12/1/41",18.309,0.179,"India",NA,"Cold",64.9562
"245448","1/1/42",16.664,0.273,"India",NA,"Cold",61.9952
"245449","2/1/42",19.789,0.137,"India",NA,"Cold",67.6202
"245450","3/1/42",24.535,0.245,"India",NA,"Normal",76.163
"245451","4/1/42",28.23,0.183,"India",NA,"Hot",82.814
"245452","5/1/42",30.642,0.154,"India",NA,"Hot",87.1556
"245453","6/1/42",30.039,0.139,"India",NA,"Hot",86.0702
"245454","7/1/42",26.631,0.281,"India",NA,"Normal",79.9358
"245455","8/1/42",25.974,0.168,"India",NA,"Normal",78.7532
"245456","9/1/42",25.663,0.104,"India",NA,"Normal",78.1934
"245457","10/1/42",24.346,0.186,"India",NA,"Normal",75.8228
"245458","11/1/42",20.919,0.184,"India",NA,"Normal",69.6542
"245459","12/1/42",17.094,0.205,"India",NA,"Cold",62.7692
"245460","1/1/43",17.534,0.288,"India",NA,"Cold",63.5612
"245461","2/1/43",18.873,0.183,"India",NA,"Cold",65.9714
"245462","3/1/43",24.052,0.168,"India",NA,"Normal",75.2936
"245463","4/1/43",26.655,0.189,"India",NA,"Normal",79.979
"245464","5/1/43",29.941,0.225,"India",NA,"Hot",85.8938
"245465","6/1/43",28.726,0.242,"India",NA,"Hot",83.7068
"245466","7/1/43",26.638,0.205,"India",NA,"Normal",79.9484
"245467","8/1/43",25.807,0.174,"India",NA,"Normal",78.4526
"245468","9/1/43",25.931,0.15,"India",NA,"Normal",78.6758
"245469","10/1/43",24.076,0.204,"India",NA,"Normal",75.3368
"245470","11/1/43",21.077,0.245,"India",NA,"Normal",69.9386
"245471","12/1/43",17.552,0.259,"India",NA,"Cold",63.5936
"245472","1/1/44",16.725,0.204,"India",NA,"Cold",62.105
"245473","2/1/44",18.788,0.178,"India",NA,"Cold",65.8184
"245474","3/1/44",22.7,0.268,"India",NA,"Normal",72.86
"245475","4/1/44",26.484,0.155,"India",NA,"Normal",79.6712
"245476","5/1/44",30.657,0.238,"India",NA,"Hot",87.1826
"245477","6/1/44",29.248,0.174,"India",NA,"Hot",84.6464
"245478","7/1/44",26.608,0.238,"India",NA,"Normal",79.8944
"245479","8/1/44",26.276,0.293,"India",NA,"Normal",79.2968
"245480","9/1/44",25.992,0.177,"India",NA,"Normal",78.7856
"245481","10/1/44",23.954,0.205,"India",NA,"Normal",75.1172
"245482","11/1/44",20.681,0.146,"India",NA,"Normal",69.2258
"245483","12/1/44",18.062,0.274,"India",NA,"Cold",64.5116
"245484","1/1/45",15.918,0.271,"India",NA,"Cold",60.6524
"245485","2/1/45",18.778,0.203,"India",NA,"Cold",65.8004
"245486","3/1/45",24.102,0.188,"India",NA,"Normal",75.3836
"245487","4/1/45",26.543,0.272,"India",NA,"Normal",79.7774
"245488","5/1/45",29.869,0.242,"India",NA,"Hot",85.7642
"245489","6/1/45",29.652,0.244,"India",NA,"Hot",85.3736
"245490","7/1/45",26.747,0.242,"India",NA,"Normal",80.1446
"245491","8/1/45",26.475,0.142,"India",NA,"Normal",79.655
"245492","9/1/45",25.905,0.133,"India",NA,"Normal",78.629
"245493","10/1/45",23.807,0.196,"India",NA,"Normal",74.8526
"245494","11/1/45",20.12,0.176,"India",NA,"Normal",68.216
"245495","12/1/45",16.143,0.237,"India",NA,"Cold",61.0574
"245496","1/1/46",16.905,0.255,"India",NA,"Cold",62.429
"245497","2/1/46",20.413,0.209,"India",NA,"Normal",68.7434
"245498","3/1/46",23.832,0.166,"India",NA,"Normal",74.8976
"245499","4/1/46",27.86,0.17,"India",NA,"Normal",82.148
"245500","5/1/46",29.843,0.14,"India",NA,"Hot",85.7174
"245501","6/1/46",28.625,0.228,"India",NA,"Hot",83.525
"245502","7/1/46",26.767,0.202,"India",NA,"Normal",80.1806
"245503","8/1/46",26.177,0.184,"India",NA,"Normal",79.1186
"245504","9/1/46",26.045,0.115,"India",NA,"Normal",78.881
"245505","10/1/46",24.643,0.141,"India",NA,"Normal",76.3574
"245506","11/1/46",20.712,0.223,"India",NA,"Normal",69.2816
"245507","12/1/46",17.791,0.188,"India",NA,"Cold",64.0238
"245508","1/1/47",16.861,0.317,"India",NA,"Cold",62.3498
"245509","2/1/47",19.518,0.248,"India",NA,"Cold",67.1324
"245510","3/1/47",24.311,0.238,"India",NA,"Normal",75.7598
"245511","4/1/47",28.103,0.15,"India",NA,"Hot",82.5854
"245512","5/1/47",30.586,0.28,"India",NA,"Hot",87.0548
"245513","6/1/47",30.128,0.156,"India",NA,"Hot",86.2304
"245514","7/1/47",27.14,0.131,"India",NA,"Normal",80.852
"245515","8/1/47",26.673,0.176,"India",NA,"Normal",80.0114
"245516","9/1/47",25.805,0.183,"India",NA,"Normal",78.449
"245517","10/1/47",23.524,0.114,"India",NA,"Normal",74.3432
"245518","11/1/47",20.986,0.23,"India",NA,"Normal",69.7748
"245519","12/1/47",17.719,0.134,"India",NA,"Cold",63.8942
"245520","1/1/48",17.289,0.269,"India",NA,"Cold",63.1202
"245521","2/1/48",19.3,0.206,"India",NA,"Cold",66.74
"245522","3/1/48",23.455,0.171,"India",NA,"Normal",74.219
"245523","4/1/48",28.277,0.147,"India",NA,"Hot",82.8986
